Date,Timestamp,Class,Lab,Anki,Volunteering,Research,Other,Self-Study,Dow,Month,Year,Day,Sum,Term,yearLabel,MS2Block,MS3Rotation,MS4Rotation
2023-09-25,10/6/2023 20:21:20,510.0,0.0,0.0,0.0,40.0,44.0,0.0,0,9,2023,25,594.0,Break,MS4,,,Away 3
2023-09-26,10/6/2023 20:21:49,630.0,0.0,0.0,0.0,0.0,0.0,50.0,1,9,2023,26,680.0,Break,MS4,,,Away 3
2023-09-27,10/6/2023 20:22:05,555.0,0.0,0.0,0.0,0.0,0.0,56.0,2,9,2023,27,611.0,Break,MS4,,,Away 3
2023-09-28,10/6/2023 20:22:24,510.0,0.0,0.0,0.0,0.0,0.0,68.0,3,9,2023,28,578.0,Break,MS4,,,Away 3
2023-09-29,10/6/2023 20:22:39,450.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,2023,29,450.0,Break,MS4,,,Away 3
2023-09-30,10/6/2023 20:22:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,2023,30,0.0,Break,MS4,,,Away 3
2023-10-01,10/6/2023 20:22:57,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6,10,2023,1,25.0,Break,MS4,,,Away 3
2023-10-02,10/6/2023 20:23:16,510.0,0.0,15.0,0.0,0.0,0.0,90.0,0,10,2023,2,615.0,Break,MS4,,,Away 3
2023-10-03,10/6/2023 20:23:35,690.0,0.0,0.0,0.0,0.0,0.0,115.0,1,10,2023,3,805.0,Break,MS4,,,Away 3
2023-10-04,10/6/2023 20:23:51,630.0,0.0,0.0,0.0,0.0,0.0,80.0,2,10,2023,4,710.0,Break,MS4,,,Away 3
2023-10-05,10/6/2023 20:24:10,720.0,0.0,0.0,0.0,0.0,0.0,90.0,3,10,2023,5,810.0,Break,MS4,,,Away 3
2023-10-06,10/8/2023 22:03:02,600.0,0.0,15.0,0.0,0.0,0.0,75.0,4,10,2023,6,690.0,Break,MS4,,,Away 3
2023-10-07,10/8/2023 22:03:19,480.0,0.0,0.0,0.0,0.0,0.0,72.0,5,10,2023,7,552.0,Break,MS4,,,Away 3
2023-10-08,10/8/2023 22:04:04,0.0,0.0,10.0,0.0,159.0,0.0,175.0,6,10,2023,8,344.0,Break,MS4,,,Away 3
2023-10-09,10/9/2023 21:54:08,690.0,0.0,15.0,0.0,0.0,0.0,102.0,0,10,2023,9,807.0,Break,MS4,,,Away 3
2023-10-10,10/18/2023 19:46:09,720.0,0.0,10.0,0.0,0.0,15.0,74.0,1,10,2023,10,819.0,Break,MS4,,,Away 3
2023-10-11,10/18/2023 19:46:31,630.0,0.0,0.0,0.0,0.0,0.0,102.0,2,10,2023,11,732.0,Break,MS4,,,Away 3
2023-10-12,10/18/2023 19:47:01,480.0,0.0,10.0,0.0,0.0,0.0,90.0,3,10,2023,12,580.0,Break,MS4,,,Away 3
2023-10-13,10/18/2023 19:47:13,675.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,2023,13,675.0,Break,MS4,,,Away 3
2023-10-14,10/18/2023 19:47:32,0.0,0.0,15.0,0.0,210.0,0.0,0.0,5,10,2023,14,225.0,Break,MS4,,,Away 3
2023-10-15,10/18/2023 19:47:47,0.0,0.0,0.0,0.0,270.0,0.0,0.0,6,10,2023,15,270.0,Break,MS4,,,Away 3
2023-10-16,10/18/2023 19:48:07,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,10,2023,16,15.0,Break,MS4,,,Break
2023-10-17,10/18/2023 19:48:31,117.0,0.0,10.0,0.0,185.0,0.0,0.0,1,10,2023,17,312.0,Break,MS4,,,Break
2023-10-18,10/18/2023 19:48:56,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,2023,18,180.0,Break,MS4,,,Break
2023-10-19,10/23/2023 16:45:58,0.0,0.0,15.0,0.0,0.0,140.0,0.0,3,10,2023,19,155.0,Break,MS4,,,Break
2023-10-20,10/20/2023 13:24:13,0.0,0.0,0.0,0.0,120.0,0.0,0.0,4,10,2023,20,120.0,Break,MS4,,,Break
2023-10-21,10/23/2023 16:46:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,2023,21,0.0,Break,MS4,,,Break
2023-10-22,10/23/2023 16:46:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,2023,22,0.0,Break,MS4,,,Break
2023-10-23,10/31/2023 18:43:34,285.0,0.0,22.0,0.0,0.0,0.0,90.0,0,10,2023,23,397.0,Break,MS4,,,EM
2023-10-24,10/31/2023 18:44:01,495.0,0.0,0.0,0.0,0.0,0.0,60.0,1,10,2023,24,555.0,Break,MS4,,,EM
2023-10-25,10/31/2023 18:44:26,270.0,0.0,0.0,0.0,0.0,169.0,64.0,2,10,2023,25,503.0,Break,MS4,,,EM
2023-10-26,10/31/2023 18:45:11,390.0,0.0,10.0,0.0,0.0,145.0,0.0,3,10,2023,26,545.0,Break,MS4,,,EM
2023-10-27,10/31/2023 18:45:29,480.0,0.0,0.0,0.0,0.0,30.0,0.0,4,10,2023,27,510.0,Break,MS4,,,EM
2023-10-28,10/31/2023 18:45:41,480.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,2023,28,480.0,Break,MS4,,,EM
2023-10-29,10/31/2023 18:45:54,480.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,2023,29,480.0,Break,MS4,,,EM
2023-10-30,10/31/2023 18:46:06,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,2023,30,480.0,Break,MS4,,,EM
2023-10-31,10/31/2023 18:46:16,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1,10,2023,31,45.0,Break,MS4,,,EM
2023-11-01,11/8/2023 2:17:49,60.0,0.0,0.0,0.0,0.0,175.0,80.0,2,11,2023,1,315.0,Break,MS4,,,EM
2023-11-02,11/8/2023 2:18:27,150.0,0.0,20.0,0.0,0.0,258.0,0.0,3,11,2023,2,428.0,Break,MS4,,,EM
2023-11-03,11/8/2023 2:18:46,480.0,0.0,0.0,0.0,0.0,60.0,0.0,4,11,2023,3,540.0,Break,MS4,,,EM
2023-11-04,11/8/2023 2:19:11,0.0,0.0,36.0,0.0,82.0,126.0,0.0,5,11,2023,4,244.0,Break,MS4,,,EM
2023-11-05,11/8/2023 2:19:33,0.0,0.0,30.0,0.0,20.0,115.0,0.0,6,11,2023,5,165.0,Break,MS4,,,EM
2023-11-06,11/8/2023 2:20:12,480.0,0.0,31.0,0.0,0.0,95.0,0.0,0,11,2023,6,606.0,Break,MS4,,,EM
2023-11-07,11/8/2023 2:20:42,480.0,0.0,34.0,0.0,0.0,170.0,0.0,1,11,2023,7,684.0,Break,MS4,,,EM
2023-11-08,11/10/2023 3:49:54,720.0,0.0,35.0,0.0,0.0,30.0,0.0,2,11,2023,8,785.0,Break,MS4,,,EM
2023-11-09,11/10/2023 3:50:25,0.0,0.0,20.0,0.0,0.0,393.0,0.0,3,11,2023,9,413.0,Break,MS4,,,EM
2023-11-10,11/17/2023 11:24:03,480.0,0.0,35.0,0.0,0.0,114.0,0.0,4,11,2023,10,629.0,Break,MS4,,,EM
2023-11-11,11/17/2023 11:24:33,480.0,0.0,26.0,0.0,0.0,205.0,0.0,5,11,2023,11,711.0,Break,MS4,,,EM
2023-11-12,11/17/2023 11:24:59,480.0,0.0,35.0,0.0,0.0,25.0,0.0,6,11,2023,12,540.0,Break,MS4,,,EM
2023-11-13,11/17/2023 11:25:19,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0,11,2023,13,135.0,Break,MS4,,,EM
2023-11-14,11/17/2023 11:25:34,480.0,0.0,26.0,0.0,0.0,0.0,0.0,1,11,2023,14,506.0,Break,MS4,,,EM
2023-11-15,11/17/2023 11:26:11,90.0,0.0,35.0,0.0,0.0,359.0,0.0,2,11,2023,15,484.0,Break,MS4,,,EM
2023-11-16,11/17/2023 11:26:40,60.0,0.0,40.0,0.0,0.0,131.0,110.0,3,11,2023,16,341.0,Break,MS4,,,EM
2023-11-17,11/21/2023 10:44:00,90.0,0.0,20.0,0.0,0.0,150.0,0.0,4,11,2023,17,260.0,Break,MS4,,,EM
2023-11-18,11/30/2023 11:07:59,0.0,0.0,60.0,0.0,0.0,0.0,0.0,5,11,2023,18,60.0,Break,MS4,,,Break
2023-11-19,11/30/2023 11:08:19,0.0,0.0,35.0,0.0,0.0,0.0,0.0,6,11,2023,19,35.0,Break,MS4,,,Break
2023-11-20,11/30/2023 11:08:30,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0,11,2023,20,35.0,Break,MS4,,,Break
2023-11-21,11/30/2023 11:08:42,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1,11,2023,21,26.0,Break,MS4,,,Break
2023-11-22,11/30/2023 11:08:58,0.0,0.0,23.0,0.0,0.0,0.0,0.0,2,11,2023,22,23.0,Break,MS4,,,Break
2023-11-23,11/30/2023 11:09:10,0.0,0.0,42.0,0.0,0.0,0.0,0.0,3,11,2023,23,42.0,Break,MS4,,,Break
2023-11-24,11/30/2023 11:09:26,0.0,0.0,25.0,0.0,0.0,0.0,0.0,4,11,2023,24,25.0,Break,MS4,,,Break
2023-11-25,11/30/2023 11:10:02,0.0,0.0,39.0,0.0,0.0,300.0,0.0,5,11,2023,25,339.0,Break,MS4,,,Break
2023-11-26,11/30/2023 11:10:27,0.0,0.0,34.0,0.0,0.0,319.0,0.0,6,11,2023,26,353.0,Break,MS4,,,Break
2023-11-27,11/30/2023 11:11:15,300.0,0.0,27.0,0.0,0.0,132.0,0.0,0,11,2023,27,459.0,Break,MS4,,,Anatomy Lab/Interviews
2023-11-28,11/30/2023 11:11:37,180.0,0.0,25.0,0.0,0.0,360.0,0.0,1,11,2023,28,565.0,Break,MS4,,,Anatomy Lab/Interviews
2023-11-29,11/30/2023 11:12:05,0.0,0.0,35.0,0.0,0.0,420.0,0.0,2,11,2023,29,455.0,Break,MS4,,,Anatomy Lab/Interviews
2023-11-30,12/10/2023 12:06:31,0.0,0.0,15.0,0.0,0.0,102.0,0.0,3,11,2023,30,117.0,Break,MS4,,,Anatomy Lab/Interviews
2023-12-01,12/10/2023 12:06:52,0.0,0.0,40.0,0.0,150.0,120.0,0.0,4,12,2023,1,310.0,Break,MS4,,,Anatomy Lab/Interviews
2023-12-02,12/10/2023 12:07:31,0.0,0.0,0.0,0.0,0.0,481.0,0.0,5,12,2023,2,481.0,Break,MS4,,,Anatomy Lab/Interviews
2023-12-03,12/10/2023 12:07:48,0.0,0.0,57.0,0.0,0.0,107.0,0.0,6,12,2023,3,164.0,Break,MS4,,,Anatomy Lab/Interviews
2023-12-04,12/10/2023 12:08:12,470.0,0.0,45.0,0.0,0.0,90.0,0.0,0,12,2023,4,605.0,Break,MS4,,,Anatomy Lab/Interviews
2023-12-05,12/10/2023 12:08:27,480.0,0.0,31.0,0.0,0.0,0.0,0.0,1,12,2023,5,511.0,Break,MS4,,,Anatomy Lab/Interviews
2023-12-06,12/10/2023 12:08:45,0.0,0.0,22.0,0.0,0.0,37.0,0.0,2,12,2023,6,59.0,Break,MS4,,,Anatomy Lab/Interviews
2023-12-07,12/10/2023 12:08:59,0.0,0.0,0.0,0.0,0.0,570.0,0.0,3,12,2023,7,570.0,Break,MS4,,,Anatomy Lab/Interviews
2023-12-08,12/10/2023 12:09:15,0.0,0.0,30.0,0.0,0.0,480.0,0.0,4,12,2023,8,510.0,Break,MS4,,,Anatomy Lab/Interviews
2023-12-09,1/2/2024 9:06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,2023,9,0.0,Break,MS4,,,Anatomy Lab/Interviews
2023-12-10,1/2/2024 9:06:17,0.0,0.0,35.0,0.0,0.0,0.0,0.0,6,12,2023,10,35.0,Break,MS4,,,Anatomy Lab/Interviews
2023-12-11,1/2/2024 9:06:32,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0,12,2023,11,45.0,Break,MS4,,,Anatomy Lab/Interviews
2023-12-12,1/2/2024 9:06:47,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1,12,2023,12,28.0,Break,MS4,,,Anatomy Lab/Interviews
2023-12-13,1/2/2024 9:07:07,0.0,0.0,0.0,0.0,0.0,97.0,0.0,2,12,2023,13,97.0,Break,MS4,,,Anatomy Lab/Interviews
2023-12-14,1/2/2024 9:07:28,0.0,0.0,28.0,0.0,0.0,480.0,0.0,3,12,2023,14,508.0,Break,MS4,,,Anatomy Lab/Interviews
2023-12-15,1/2/2024 9:07:46,0.0,0.0,30.0,0.0,0.0,600.0,0.0,4,12,2023,15,630.0,Break,MS4,,,Anatomy Lab/Interviews
2023-12-16,1/2/2024 9:08:04,0.0,0.0,27.0,0.0,30.0,0.0,0.0,5,12,2023,16,57.0,Break,MS4,,,Break
2023-12-17,1/2/2024 9:08:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12,2023,17,0.0,Break,MS4,,,Break
2023-12-18,1/2/2024 9:08:26,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0,12,2023,18,30.0,Break,MS4,,,Break
2023-12-19,1/2/2024 9:08:37,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1,12,2023,19,20.0,Break,MS4,,,Break
2023-12-20,1/2/2024 9:09:01,0.0,0.0,27.0,0.0,20.0,0.0,0.0,2,12,2023,20,47.0,Break,MS4,,,Break
2023-12-21,1/2/2024 9:09:15,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3,12,2023,21,25.0,Break,MS4,,,Break
2023-12-22,1/2/2024 9:09:26,0.0,0.0,23.0,0.0,0.0,0.0,0.0,4,12,2023,22,23.0,Break,MS4,,,Break
2023-12-23,1/2/2024 9:09:40,0.0,0.0,24.0,0.0,0.0,0.0,0.0,5,12,2023,23,24.0,Break,MS4,,,Break
2024-12-24,1/2/2024 9:09:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,2024,24,0.0,Break,MS4,,,Break
2023-12-25,1/2/2024 9:10:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,2023,25,0.0,Break,MS4,,,Break
2023-12-26,1/2/2024 9:10:21,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1,12,2023,26,60.0,Break,MS4,,,Break
2023-12-27,1/2/2024 9:10:42,0.0,0.0,39.0,0.0,20.0,54.0,0.0,2,12,2023,27,113.0,Break,MS4,,,Break
2023-12-28,1/2/2024 9:10:54,0.0,0.0,34.0,0.0,0.0,0.0,0.0,3,12,2023,28,34.0,Break,MS4,,,Break
2023-12-29,1/2/2024 9:11:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,2023,29,0.0,Break,MS4,,,Break
2023-12-30,1/2/2024 9:11:33,0.0,0.0,31.0,0.0,90.0,0.0,0.0,5,12,2023,30,121.0,Break,MS4,,,Break
2023-12-31,1/2/2024 9:11:53,0.0,0.0,31.0,0.0,0.0,0.0,0.0,6,12,2023,31,31.0,Break,MS4,,,Break
2024-01-01,1/2/2024 9:12:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2024,1,0.0,Break,MS4,,,BaDR
2024-01-02,1/8/2024 21:04:40,330.0,0.0,35.0,0.0,30.0,0.0,0.0,1,1,2024,2,395.0,Break,MS4,,,BaDR
2024-01-03,1/8/2024 21:05:20,510.0,0.0,32.0,0.0,0.0,30.0,0.0,2,1,2024,3,572.0,Break,MS4,,,BaDR
2024-01-04,1/8/2024 21:05:42,77.0,0.0,27.0,0.0,0.0,120.0,0.0,3,1,2024,4,224.0,Break,MS4,,,BaDR
2024-01-05,1/8/2024 21:06:24,0.0,0.0,22.0,0.0,0.0,480.0,0.0,4,1,2024,5,502.0,Break,MS4,,,BaDR
2024-01-06,1/8/2024 21:06:35,0.0,0.0,25.0,0.0,0.0,0.0,0.0,5,1,2024,6,25.0,Break,MS4,,,BaDR
2024-01-07,1/8/2024 21:07:02,0.0,0.0,15.0,0.0,0.0,128.0,0.0,6,1,2024,7,143.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-08,1/8/2024 21:07:31,0.0,0.0,25.0,0.0,0.0,450.0,0.0,0,1,2024,8,475.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-09,1/24/2024 19:51:57,0.0,0.0,15.0,0.0,15.0,90.0,0.0,1,1,2024,9,120.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-10,1/24/2024 19:52:13,0.0,0.0,0.0,0.0,0.0,260.0,0.0,2,1,2024,10,260.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-11,1/24/2024 19:52:44,0.0,0.0,16.0,0.0,0.0,630.0,0.0,3,1,2024,11,646.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-12,1/24/2024 19:53:00,0.0,0.0,20.0,0.0,0.0,25.0,0.0,4,1,2024,12,45.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-13,1/24/2024 19:53:15,0.0,0.0,17.0,0.0,0.0,270.0,0.0,5,1,2024,13,287.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-14,1/24/2024 19:53:27,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6,1,2024,14,20.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-15,1/24/2024 19:53:44,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0,1,2024,15,16.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-16,1/24/2024 19:54:10,420.0,0.0,20.0,0.0,0.0,30.0,0.0,1,1,2024,16,470.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-17,1/24/2024 19:54:32,0.0,0.0,20.0,0.0,0.0,920.0,0.0,2,1,2024,17,940.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-18,1/24/2024 19:54:48,0.0,0.0,13.0,0.0,0.0,600.0,0.0,3,1,2024,18,613.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-19,1/24/2024 19:55:08,0.0,0.0,20.0,0.0,0.0,525.0,0.0,4,1,2024,19,545.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-20,1/24/2024 19:55:22,0.0,0.0,20.0,0.0,0.0,0.0,0.0,5,1,2024,20,20.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-21,1/24/2024 19:55:31,0.0,0.0,15.0,0.0,0.0,0.0,0.0,6,1,2024,21,15.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-22,1/24/2024 19:55:49,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0,1,2024,22,20.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-23,1/24/2024 19:55:57,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,1,2024,23,10.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-24,1/24/2024 19:56:19,315.0,0.0,20.0,0.0,0.0,0.0,0.0,2,1,2024,24,335.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-25,1/29/2024 19:58:26,180.0,0.0,13.0,0.0,30.0,0.0,0.0,3,1,2024,25,223.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-26,1/29/2024 19:58:38,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4,1,2024,26,11.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-27,1/29/2024 19:58:50,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5,1,2024,27,13.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-28,1/29/2024 19:59:03,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6,1,2024,28,13.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-29,1/29/2024 20:00:16,255.0,0.0,18.0,0.0,37.0,0.0,0.0,0,1,2024,29,310.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-30,1/31/2024 19:36:42,90.0,0.0,15.0,0.0,0.0,255.0,0.0,1,1,2024,30,360.0,Break,MS4,,,Anatomy Lab/Interviews
2024-01-31,1/31/2024 19:37:01,210.0,0.0,13.0,0.0,0.0,0.0,0.0,2,1,2024,31,223.0,Break,MS4,,,Anatomy Lab/Interviews
2024-02-01,2/2/2024 9:55:50,195.0,0.0,13.0,0.0,0.0,30.0,0.0,3,2,2024,1,238.0,Break,MS4,,,Break
2024-02-02,2/7/2024 9:08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,2024,2,0.0,Break,MS4,,,Break
2024-02-03,2/7/2024 9:08:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,2024,3,0.0,Break,MS4,,,Break
2024-02-04,2/7/2024 9:08:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,2024,4,0.0,Break,MS4,,,Break
2024-02-05,2/7/2024 9:08:30,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0,2,2024,5,11.0,Break,MS4,,,Break
2024-02-06,2/7/2024 9:08:45,0.0,0.0,10.0,0.0,20.0,0.0,0.0,1,2,2024,6,30.0,Break,MS4,,,Break
2024-02-07,2/13/2024 16:06:29,330.0,0.0,20.0,0.0,0.0,15.0,0.0,2,2,2024,7,365.0,Break,MS4,,,Break
2024-02-08,2/13/2024 16:06:50,180.0,0.0,15.0,0.0,0.0,30.0,0.0,3,2,2024,8,225.0,Break,MS4,,,Break
2024-02-09,2/13/2024 16:07:02,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4,2,2024,9,10.0,Break,MS4,,,Break
2024-02-10,2/13/2024 16:07:23,0.0,0.0,12.0,0.0,70.0,30.0,0.0,5,2,2024,10,112.0,Break,MS4,,,Break
2024-02-11,2/13/2024 16:07:46,0.0,0.0,16.0,0.0,118.0,0.0,0.0,6,2,2024,11,134.0,Break,MS4,,,Break
2024-02-12,2/13/2024 16:08:15,0.0,0.0,15.0,0.0,135.0,90.0,0.0,0,2,2024,12,240.0,Break,MS4,,,Break
2024-02-13,2/21/2024 19:54:49,0.0,0.0,13.0,0.0,141.0,98.0,0.0,1,2,2024,13,252.0,Break,MS4,,,Break
2024-02-14,2/21/2024 19:55:06,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2,2,2024,14,10.0,Break,MS4,,,Break
2024-02-15,2/21/2024 19:55:29,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3,2,2024,15,11.0,Break,MS4,,,Break
2024-02-16,2/21/2024 19:55:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,2024,16,0.0,Break,MS4,,,Break
2024-02-17,2/21/2024 19:55:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,2024,17,0.0,Break,MS4,,,Break
2024-02-18,2/21/2024 19:55:58,0.0,0.0,0.0,0.0,0.0,0.0,175.0,6,2,2024,18,175.0,Break,MS4,,,Break
2024-02-19,2/21/2024 19:56:21,530.0,0.0,0.0,0.0,0.0,0.0,67.0,0,2,2024,19,597.0,Break,MS4,,,Anesthesia
2024-02-20,2/21/2024 19:56:46,525.0,0.0,23.0,0.0,0.0,0.0,45.0,1,2,2024,20,593.0,Break,MS4,,,Anesthesia
2024-02-21,2/25/2024 18:15:23,300.0,0.0,0.0,0.0,0.0,0.0,112.0,2,2,2024,21,412.0,Break,MS4,,,Anesthesia
2024-02-22,2/25/2024 18:15:42,540.0,0.0,0.0,0.0,0.0,0.0,15.0,3,2,2024,22,555.0,Break,MS4,,,Anesthesia
2024-02-23,2/25/2024 18:16:01,480.0,0.0,15.0,0.0,0.0,0.0,0.0,4,2,2024,23,495.0,Break,MS4,,,Anesthesia
2024-02-24,2/25/2024 18:16:15,0.0,0.0,25.0,0.0,0.0,0.0,0.0,5,2,2024,24,25.0,Break,MS4,,,Anesthesia
2024-02-25,2/25/2024 18:16:37,0.0,0.0,8.0,0.0,0.0,30.0,15.0,6,2,2024,25,53.0,Break,MS4,,,Anesthesia
2024-02-26,2/28/2024 17:55:49,480.0,0.0,30.0,0.0,0.0,0.0,0.0,0,2,2024,26,510.0,Break,MS4,,,Anesthesia
2024-02-27,2/28/2024 17:56:11,555.0,0.0,0.0,0.0,0.0,0.0,75.0,1,2,2024,27,630.0,Break,MS4,,,Anesthesia
2024-02-28,3/13/2024 9:50:42,350.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2024,28,350.0,Break,MS4,,,Anesthesia
2024-02-29,3/13/2024 9:51:22,15.0,0.0,10.0,0.0,30.0,0.0,0.0,3,2,2024,29,55.0,Break,MS4,,,Anesthesia
2024-03-01,3/13/2024 9:51:39,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4,3,2024,1,15.0,Break,MS4,,,Anesthesia
2024-03-02,3/13/2024 9:51:50,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5,3,2024,2,15.0,Break,MS4,,,Anesthesia
2024-03-03,3/13/2024 9:52:08,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6,3,2024,3,13.0,Break,MS4,,,Anesthesia
2024-03-04,3/13/2024 9:52:23,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0,3,2024,4,20.0,Break,MS4,,,Break
2024-03-05,3/13/2024 9:52:35,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1,3,2024,5,15.0,Break,MS4,,,Break
2024-03-06,3/13/2024 9:52:45,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2,3,2024,6,10.0,Break,MS4,,,Break
2024-03-07,3/13/2024 9:52:58,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3,3,2024,7,10.0,Break,MS4,,,Break
2024-03-08,3/13/2024 9:53:07,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4,3,2024,8,16.0,Break,MS4,,,Break
2024-03-09,3/13/2024 9:53:24,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5,3,2024,9,10.0,Break,MS4,,,Break
2024-03-10,3/13/2024 9:53:33,0.0,0.0,30.0,0.0,0.0,0.0,0.0,6,3,2024,10,30.0,Break,MS4,,,Break
2024-03-11,3/13/2024 9:53:46,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,3,2024,11,15.0,Break,MS4,,,Break
2024-03-12,3/13/2024 9:54:01,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1,3,2024,12,23.0,Break,MS4,,,Break
2024-03-13,3/18/2024 16:14:29,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2,3,2024,13,30.0,Break,MS4,,,Break
2024-03-14,3/18/2024 16:14:41,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3,3,2024,14,12.0,Break,MS4,,,Break
2024-03-15,3/18/2024 16:14:54,0.0,0.0,18.0,0.0,0.0,0.0,0.0,4,3,2024,15,18.0,Break,MS4,,,Break
2024-03-16,3/18/2024 16:15:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,2024,16,0.0,Break,MS4,,,Break
2024-03-17,3/18/2024 16:15:13,0.0,0.0,30.0,0.0,0.0,0.0,0.0,6,3,2024,17,30.0,Break,MS4,,,Break
2024-03-18,3/25/2024 10:23:56,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0,3,2024,18,30.0,Break,MS4,,,Break
2024-03-19,3/25/2024 10:24:07,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1,3,2024,19,24.0,Break,MS4,,,Break
2024-03-20,3/25/2024 10:24:17,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2,3,2024,20,30.0,Break,MS4,,,Break
2024-03-21,3/25/2024 10:24:29,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3,3,2024,21,14.0,Break,MS4,,,Break
2024-03-22,3/25/2024 10:24:38,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4,3,2024,22,15.0,Break,MS4,,,Break
2024-03-23,3/25/2024 10:24:51,0.0,0.0,16.0,0.0,0.0,0.0,0.0,5,3,2024,23,16.0,Break,MS4,,,Break
2024-03-24,3/25/2024 10:25:01,0.0,0.0,22.0,0.0,0.0,0.0,0.0,6,3,2024,24,22.0,Break,MS4,,,Break
